LeftX	RightX	Torso	LeftY	RightY
0.028	-0.006	1502.530	-0.180	-0.800
0.028	-0.006	1502.530	-0.180	-0.800
0.028	-0.006	1502.530	-0.180	-0.800
0.028	-0.006	1502.530	-0.180	-0.800
0.028	-0.006	1502.530	-0.180	-0.800
0.028	-0.006	1502.530	-0.173	-0.800
0.028	-0.007	1502.530	-0.173	-0.798
0.028	-0.007	1502.530	-0.173	-0.798
0.028	-0.007	1502.530	-0.173	-0.798
0.028	-0.007	1502.530	-0.173	-0.798
0.028	-0.007	1502.530	-0.173	-0.798
0.027	-0.008	1502.530	-0.165	-0.796
0.027	-0.008	1502.530	-0.165	-0.796
0.027	-0.008	1502.530	-0.165	-0.796
0.027	-0.008	1502.530	-0.165	-0.796
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.008	1502.530	-0.157	-0.794
0.027	-0.009	1502.530	-0.149	-0.791
0.027	-0.009	1502.530	-0.149	-0.791
0.027	-0.009	1502.530	-0.149	-0.791
0.027	-0.009	1502.530	-0.149	-0.791
0.027	-0.009	1502.530	-0.149	-0.791
0.026	-0.010	1502.530	-0.136	-0.789
0.026	-0.010	1502.530	-0.136	-0.789
0.026	-0.010	1502.530	-0.136	-0.789
0.026	-0.010	1502.530	-0.136	-0.789
0.026	-0.010	1502.530	-0.136	-0.789
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.013	1502.530	-0.102	-0.779
0.025	-0.014	1502.530	-0.099	-0.778
0.025	-0.014	1502.530	-0.099	-0.778
0.025	-0.014	1502.530	-0.099	-0.778
0.025	-0.014	1502.530	-0.099	-0.778
0.025	-0.014	1502.530	-0.093	-0.777
0.025	-0.014	1502.530	-0.093	-0.777
0.025	-0.014	1502.530	-0.093	-0.777
0.025	-0.014	1502.530	-0.093	-0.777
0.025	-0.015	1502.530	-0.086	-0.774
0.025	-0.015	1502.530	-0.086	-0.774
0.025	-0.015	1502.530	-0.086	-0.774
0.025	-0.015	1502.530	-0.086	-0.774
0.025	-0.016	1502.530	-0.079	-0.772
0.025	-0.016	1502.530	-0.079	-0.772
0.025	-0.016	1502.530	-0.079	-0.772
0.025	-0.016	1502.530	-0.079	-0.772
0.025	-0.017	1502.530	-0.076	-0.771
0.025	-0.017	1502.530	-0.076	-0.771
0.025	-0.017	1502.530	-0.076	-0.771
0.025	-0.017	1502.530	-0.076	-0.771
0.025	-0.017	1502.530	-0.075	-0.770
0.025	-0.017	1502.530	-0.075	-0.770
0.025	-0.017	1502.530	-0.075	-0.770
0.025	-0.017	1502.530	-0.075	-0.770
0.025	-0.017	1502.530	-0.074	-0.770
0.025	-0.017	1502.530	-0.074	-0.770
0.025	-0.017	1502.530	-0.074	-0.770
0.025	-0.017	1502.530	-0.074	-0.770
0.025	-0.018	1502.530	-0.074	-0.770
0.025	-0.018	1502.530	-0.074	-0.770
0.025	-0.018	1502.530	-0.074	-0.770
0.025	-0.018	1502.530	-0.074	-0.770
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.073	-0.769
0.025	-0.018	1502.530	-0.072	-0.769
0.025	-0.018	1502.530	-0.072	-0.769
0.025	-0.018	1502.530	-0.072	-0.769
0.025	-0.018	1502.530	-0.070	-0.769
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.768
0.025	-0.018	1502.530	-0.070	-0.767
0.025	-0.018	1502.530	-0.070	-0.767
0.025	-0.018	1502.530	-0.070	-0.767
0.025	-0.018	1502.530	-0.070	-0.765
0.025	-0.018	1502.530	-0.070	-0.765
0.025	-0.018	1502.530	-0.070	-0.765
0.025	-0.018	1502.530	-0.069	-0.764
0.025	-0.018	1502.530	-0.069	-0.764
0.025	-0.018	1502.530	-0.069	-0.764
0.025	-0.018	1502.530	-0.069	-0.764
0.025	-0.018	1502.530	-0.069	-0.764
0.025	-0.018	1502.530	-0.047	-0.761
0.025	-0.018	1502.530	-0.047	-0.761
0.025	-0.018	1502.530	-0.047	-0.761
0.025	-0.018	1502.530	-0.047	-0.761
0.025	-0.018	1502.530	-0.047	-0.761
0.025	-0.018	1502.530	0.058	-0.753
0.025	-0.018	1502.530	0.058	-0.753
0.025	-0.018	1502.530	0.058	-0.753
0.025	-0.018	1502.530	0.058	-0.753
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.024	-0.017	1502.530	0.153	-0.743
0.023	-0.017	1502.530	0.245	-0.731
0.023	-0.017	1502.530	0.245	-0.731
0.023	-0.017	1502.530	0.245	-0.731
0.023	-0.017	1502.530	0.245	-0.731
0.022	-0.017	1502.530	0.245	-0.727
0.022	-0.017	1502.530	0.245	-0.727
0.022	-0.017	1502.530	0.245	-0.727
0.022	-0.017	1502.530	0.245	-0.727
0.022	-0.017	1502.530	0.245	-0.727
0.021	-0.018	1502.530	0.362	-0.709
0.021	-0.018	1502.530	0.362	-0.709
0.021	-0.018	1502.530	0.362	-0.709
0.021	-0.018	1502.530	0.362	-0.709
0.020	-0.018	1502.530	0.398	-0.691
0.020	-0.018	1502.530	0.398	-0.691
0.020	-0.018	1502.530	0.398	-0.691
0.020	-0.018	1502.530	0.398	-0.691
0.020	-0.018	1502.530	0.439	-0.678
0.020	-0.018	1502.530	0.439	-0.678
0.020	-0.018	1502.530	0.439	-0.678
0.020	-0.018	1502.530	0.439	-0.678
0.019	-0.018	1502.530	0.462	-0.664
0.019	-0.018	1502.530	0.462	-0.664
0.019	-0.018	1502.530	0.462	-0.664
0.019	-0.018	1502.530	0.462	-0.664
0.019	-0.018	1502.530	0.506	-0.637
0.019	-0.018	1502.530	0.506	-0.637
0.019	-0.018	1502.530	0.506	-0.637
0.019	-0.018	1502.530	0.506	-0.637
0.018	-0.019	1502.530	0.528	-0.612
0.018	-0.019	1502.530	0.528	-0.612
0.018	-0.019	1502.530	0.528	-0.612
0.018	-0.019	1502.530	0.528	-0.612
0.018	-0.018	1502.530	0.542	-0.593
0.018	-0.018	1502.530	0.542	-0.593
0.018	-0.018	1502.530	0.542	-0.593
0.018	-0.018	1502.530	0.560	-0.578
0.018	-0.018	1502.530	0.560	-0.578
0.018	-0.018	1502.530	0.560	-0.578
0.018	-0.018	1502.530	0.560	-0.578
0.018	-0.018	1502.530	0.560	-0.578
0.018	-0.018	1502.530	0.584	-0.554
0.018	-0.018	1502.530	0.584	-0.554
0.018	-0.018	1502.530	0.584	-0.554
0.018	-0.018	1502.530	0.584	-0.554
0.018	-0.017	1502.530	0.595	-0.528
0.018	-0.017	1502.530	0.595	-0.528
0.018	-0.017	1502.530	0.595	-0.528
0.018	-0.016	1502.530	0.612	-0.499
0.018	-0.016	1502.530	0.612	-0.499
0.018	-0.016	1502.530	0.612	-0.499
0.018	-0.016	1502.530	0.612	-0.499
0.018	-0.016	1502.530	0.618	-0.499
0.018	-0.013	1502.530	0.634	-0.452
0.018	-0.013	1502.530	0.634	-0.452
0.018	-0.013	1502.530	0.634	-0.452
0.018	-0.013	1502.530	0.634	-0.452
0.018	-0.013	1502.530	0.639	-0.439
0.018	-0.013	1502.530	0.639	-0.439
0.018	-0.013	1502.530	0.639	-0.439
0.018	-0.013	1502.530	0.639	-0.439
0.018	-0.007	1502.530	0.668	-0.346
0.018	-0.007	1502.530	0.668	-0.346
0.018	-0.007	1502.530	0.668	-0.346
0.018	-0.007	1502.530	0.668	-0.346
0.018	0.004	1502.530	0.699	-0.200
0.018	0.004	1502.530	0.699	-0.200
0.018	0.004	1502.530	0.699	-0.200
0.018	0.004	1502.530	0.699	-0.200
0.018	0.004	1502.530	0.699	-0.200
0.018	0.005	1502.530	0.705	-0.164
0.018	0.005	1502.530	0.705	-0.164
0.018	0.005	1502.530	0.705	-0.164
0.018	0.005	1502.530	0.705	-0.164
0.018	0.005	1502.530	0.705	-0.164
0.018	0.005	1502.530	0.705	-0.164
0.018	0.010	1502.530	0.715	-0.097
0.018	0.010	1502.530	0.715	-0.097
0.018	0.010	1502.530	0.715	-0.097
0.018	0.014	1502.530	0.719	-0.097
0.018	0.014	1502.530	0.719	-0.071
0.018	0.014	1502.530	0.719	-0.071
0.018	0.014	1502.530	0.719	-0.071
0.018	0.014	1502.530	0.719	-0.071
0.017	0.017	1502.530	0.724	-0.039
0.017	0.017	1502.530	0.724	-0.039
0.017	0.017	1502.530	0.724	-0.039
0.017	0.017	1502.530	0.724	-0.039
0.017	0.017	1502.530	0.724	-0.039
0.017	0.020	1502.530	0.729	-0.014
0.017	0.020	1502.530	0.729	-0.014
0.017	0.020	1502.530	0.729	-0.014
0.017	0.020	1502.530	0.729	-0.014
0.017	0.021	1502.530	0.733	-0.003
0.017	0.021	1502.530	0.733	-0.003
0.017	0.021	1502.530	0.733	-0.003
0.017	0.021	1502.530	0.733	-0.003
0.017	0.021	1502.530	0.733	-0.003
0.017	0.021	1502.530	0.735	-0.014
0.017	0.021	1502.530	0.735	-0.014
0.017	0.021	1502.530	0.735	-0.014
0.017	0.021	1502.530	0.735	-0.014
0.016	0.021	1502.530	0.736	-0.021
0.016	0.021	1502.530	0.736	-0.021
0.016	0.021	1502.530	0.736	-0.021
0.016	0.021	1502.530	0.736	-0.021
0.016	0.021	1502.530	0.735	-0.031
0.016	0.021	1502.530	0.735	-0.031
0.016	0.021	1502.530	0.735	-0.031
0.016	0.021	1502.530	0.735	-0.031
0.016	0.021	1502.530	0.735	-0.031
0.015	0.020	1502.530	0.734	-0.042
0.015	0.020	1502.530	0.734	-0.042
0.015	0.020	1502.530	0.734	-0.042
0.015	0.020	1502.530	0.734	-0.042
0.015	0.020	1502.530	0.734	-0.042
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.053
0.015	0.019	1502.530	0.733	-0.056
0.015	0.019	1502.530	0.733	-0.056
0.015	0.019	1502.530	0.733	-0.056
0.015	0.019	1502.530	0.733	-0.056
0.015	0.019	1502.530	0.733	-0.056
0.014	0.018	1502.530	0.731	-0.067
0.014	0.018	1502.530	0.731	-0.067
0.014	0.018	1502.530	0.731	-0.067
0.014	0.018	1502.530	0.731	-0.067
0.013	0.017	1502.530	0.730	-0.075
0.013	0.017	1502.530	0.730	-0.075
0.013	0.017	1502.530	0.730	-0.075
0.013	0.017	1502.530	0.730	-0.075
0.013	0.017	1502.530	0.730	-0.075
0.012	0.017	1502.530	0.729	-0.083
0.012	0.017	1502.530	0.729	-0.083
0.012	0.017	1502.530	0.729	-0.083
0.011	0.016	1502.530	0.728	-0.095
0.011	0.016	1502.530	0.728	-0.095
0.011	0.016	1502.530	0.728	-0.095
0.011	0.016	1502.530	0.728	-0.095
0.011	0.016	1502.530	0.728	-0.095
0.010	0.016	1502.530	0.728	-0.099
0.010	0.016	1502.530	0.728	-0.099
0.010	0.016	1502.530	0.728	-0.099
0.010	0.016	1502.530	0.728	-0.099
0.010	0.016	1502.530	0.729	-0.102
0.010	0.016	1502.530	0.729	-0.102
0.010	0.016	1502.530	0.729	-0.102
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.729	-0.106
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.730	-0.108
0.009	0.016	1502.530	0.731	-0.110
0.009	0.016	1502.530	0.731	-0.110
0.009	0.016	1502.530	0.731	-0.110
0.009	0.016	1502.530	0.731	-0.110
0.009	0.016	1502.530	0.731	-0.110
0.008	0.016	1502.530	0.732	-0.111
0.008	0.016	1502.530	0.732	-0.111
0.008	0.016	1502.530	0.732	-0.111
0.008	0.016	1502.530	0.732	-0.111
0.008	0.016	1502.530	0.732	-0.111
0.008	0.015	1502.530	0.732	-0.112
0.008	0.015	1502.530	0.732	-0.112
0.008	0.015	1502.530	0.732	-0.112
0.008	0.015	1502.530	0.732	-0.112
0.008	0.015	1502.530	0.732	-0.112
0.008	0.015	1502.530	0.734	-0.111
0.008	0.015	1502.530	0.734	-0.111
0.008	0.015	1502.530	0.734	-0.111
0.008	0.015	1502.530	0.734	-0.111
0.008	0.015	1502.530	0.734	-0.111
0.007	0.015	1502.530	0.735	-0.110
0.007	0.015	1502.530	0.735	-0.110
0.007	0.015	1502.530	0.735	-0.110
0.007	0.015	1502.530	0.735	-0.110
0.007	0.015	1502.530	0.735	-0.110
0.007	0.015	1502.530	0.736	-0.109
0.007	0.015	1502.530	0.736	-0.109
0.007	0.015	1502.530	0.736	-0.109
0.007	0.015	1502.530	0.736	-0.109
0.007	0.015	1502.530	0.736	-0.109
0.007	0.015	1502.530	0.737	-0.107
0.007	0.015	1502.530	0.737	-0.107
0.007	0.015	1502.530	0.737	-0.107
0.007	0.015	1502.530	0.737	-0.107
0.006	0.015	1502.530	0.738	-0.105
0.006	0.015	1502.530	0.738	-0.105
0.006	0.015	1502.530	0.738	-0.105
0.006	0.015	1502.530	0.738	-0.105
0.006	0.015	1502.530	0.739	-0.104
0.006	0.015	1502.530	0.739	-0.104
0.006	0.015	1502.530	0.739	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.740	-0.104
0.006	0.015	1502.530	0.741	-0.104
0.006	0.015	1502.530	0.741	-0.104
0.006	0.015	1502.530	0.741	-0.104
0.006	0.015	1502.530	0.741	-0.104
0.006	0.015	1502.530	0.740	-0.103
0.006	0.015	1502.530	0.740	-0.103
0.006	0.015	1502.530	0.740	-0.103
0.006	0.015	1502.530	0.740	-0.103
0.005	0.015	1502.530	0.739	-0.102
0.005	0.015	1502.530	0.739	-0.102
0.005	0.015	1502.530	0.739	-0.102
0.005	0.015	1502.530	0.739	-0.102
0.005	0.015	1502.530	0.737	-0.101
0.005	0.015	1502.530	0.737	-0.101
0.005	0.015	1502.530	0.737	-0.101
0.005	0.015	1502.530	0.737	-0.101
0.005	0.015	1502.530	0.737	-0.101
0.005	0.015	1502.530	0.736	-0.100
0.005	0.015	1502.530	0.736	-0.100
0.005	0.015	1502.530	0.736	-0.100
0.005	0.015	1502.530	0.736	-0.100
0.005	0.015	1502.530	0.736	-0.100
0.005	0.016	1502.530	0.734	-0.101
0.005	0.016	1502.530	0.734	-0.101
0.005	0.016	1502.530	0.734	-0.101
0.005	0.016	1502.530	0.734	-0.101
0.005	0.016	1502.530	0.732	-0.106
0.005	0.016	1502.530	0.732	-0.106
0.005	0.016	1502.530	0.732	-0.106
0.005	0.016	1502.530	0.732	-0.106
0.005	0.016	1502.530	0.732	-0.106
0.005	0.016	1502.530	0.729	-0.137
0.005	0.016	1502.530	0.729	-0.137
0.005	0.016	1502.530	0.729	-0.137
0.005	0.016	1502.530	0.728	-0.137
0.005	0.016	1502.530	0.728	-0.154
0.005	0.016	1502.530	0.728	-0.154
0.005	0.016	1502.530	0.728	-0.154
0.005	0.016	1502.530	0.728	-0.154
0.005	0.016	1502.530	0.725	-0.224
0.005	0.016	1502.530	0.725	-0.224
0.004	0.015	1502.530	0.716	-0.418
0.004	0.015	1502.530	0.716	-0.418
0.004	0.015	1502.530	0.716	-0.418
0.004	0.015	1502.530	0.715	-0.418
0.004	0.015	1502.530	0.712	-0.463
0.004	0.015	1502.530	0.712	-0.463
0.004	0.015	1502.530	0.712	-0.463
0.004	0.015	1502.530	0.712	-0.463
0.003	0.015	1502.530	0.707	-0.549
0.003	0.015	1502.530	0.707	-0.549
0.003	0.015	1502.530	0.707	-0.549
0.003	0.015	1502.530	0.707	-0.549
0.003	0.015	1502.530	0.701	-0.587
0.003	0.015	1502.530	0.701	-0.587
0.003	0.015	1502.530	0.701	-0.587
0.003	0.015	1502.530	0.701	-0.587
0.003	0.015	1502.530	0.701	-0.587
0.003	0.015	1502.530	0.695	-0.606
0.003	0.015	1502.530	0.695	-0.606
0.003	0.015	1502.530	0.695	-0.606
0.002	0.015	1502.530	0.695	-0.606
0.002	0.015	1502.530	0.690	-0.621
0.002	0.015	1502.530	0.690	-0.621
0.002	0.015	1502.530	0.690	-0.621
0.002	0.015	1502.530	0.690	-0.621
0.002	0.015	1502.530	0.685	-0.634
0.002	0.015	1502.530	0.685	-0.634
0.002	0.015	1502.530	0.685	-0.634
0.002	0.015	1502.530	0.685	-0.634
0.002	0.016	1502.530	0.675	-0.650
0.002	0.016	1502.530	0.675	-0.650
0.002	0.016	1502.530	0.675	-0.650
0.002	0.016	1502.530	0.675	-0.650
0.002	0.016	1502.530	0.675	-0.650
0.001	0.016	1502.530	0.662	-0.659
0.001	0.016	1502.530	0.662	-0.659
0.001	0.016	1502.530	0.662	-0.659
0.001	0.016	1502.530	0.662	-0.659
0.001	0.016	1502.530	0.662	-0.663
0.001	0.016	1502.530	0.662	-0.663
0.001	0.016	1502.530	0.662	-0.663
0.001	0.016	1502.530	0.662	-0.663
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.651	-0.671
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.016	1502.530	0.623	-0.685
0.001	0.015	1502.530	0.606	-0.707
0.001	0.015	1502.530	0.606	-0.707
0.001	0.015	1502.530	0.606	-0.707
0.001	0.015	1502.530	0.606	-0.707
0.001	0.015	1502.530	0.606	-0.707
0.002	0.014	1502.530	0.547	-0.728
0.002	0.014	1502.530	0.547	-0.728
0.002	0.014	1502.530	0.547	-0.728
0.002	0.014	1502.530	0.547	-0.728
0.003	0.012	1502.530	0.501	-0.741
0.003	0.012	1502.530	0.501	-0.741
0.003	0.012	1502.530	0.501	-0.741
0.003	0.012	1502.530	0.501	-0.741
0.005	0.011	1502.530	0.427	-0.754
0.005	0.011	1502.530	0.427	-0.754
0.005	0.011	1502.530	0.427	-0.754
0.005	0.011	1502.530	0.427	-0.754
0.008	0.010	1502.530	0.338	-0.760
0.008	0.010	1502.530	0.338	-0.760
0.008	0.010	1502.530	0.338	-0.760
0.008	0.010	1502.530	0.338	-0.760
0.008	0.010	1502.530	0.338	-0.760
0.010	0.008	1502.530	0.262	-0.764
0.010	0.008	1502.530	0.262	-0.764
0.010	0.008	1502.530	0.262	-0.764
0.010	0.008	1502.530	0.262	-0.764
0.012	0.008	1502.530	0.181	-0.765
0.012	0.008	1502.530	0.181	-0.765
0.012	0.008	1502.530	0.181	-0.765
0.012	0.008	1502.530	0.181	-0.765
0.012	0.008	1502.530	0.181	-0.765
0.014	0.007	1502.530	0.125	-0.765
0.014	0.007	1502.530	0.125	-0.765
0.014	0.007	1502.530	0.125	-0.765
0.014	0.007	1502.530	0.125	-0.765
0.014	0.007	1502.530	0.125	-0.765
0.018	0.006	1502.530	0.017	-0.763
0.018	0.006	1502.530	0.017	-0.763
0.018	0.006	1502.530	0.017	-0.763
0.021	0.005	1502.530	-0.077	-0.758
0.021	0.005	1502.530	-0.077	-0.758
0.021	0.005	1502.530	-0.077	-0.758
0.021	0.005	1502.530	-0.077	-0.758
0.024	0.004	1502.530	-0.146	-0.752
0.024	0.004	1502.530	-0.146	-0.752
0.024	0.004	1502.530	-0.146	-0.752
0.024	0.004	1502.530	-0.146	-0.752
0.026	0.003	1502.530	-0.180	-0.746
0.026	0.003	1502.530	-0.180	-0.746
0.026	0.003	1502.530	-0.180	-0.746
0.026	0.003	1502.530	-0.180	-0.746
0.026	0.003	1502.530	-0.180	-0.746
0.027	0.000	1502.530	-0.214	-0.729
0.027	0.000	1502.530	-0.214	-0.729
0.027	0.000	1502.530	-0.214	-0.729
0.027	0.000	1502.530	-0.214	-0.729
0.027	-0.001	1502.530	-0.211	-0.722
0.027	-0.001	1502.530	-0.211	-0.722
0.027	-0.001	1502.530	-0.211	-0.722
0.027	-0.001	1502.530	-0.211	-0.722
0.027	-0.002	1502.530	-0.199	-0.709
0.027	-0.002	1502.530	-0.199	-0.709
0.027	-0.002	1502.530	-0.199	-0.709
0.027	-0.002	1502.530	-0.190	-0.707
0.027	-0.002	1502.530	-0.190	-0.707
0.027	-0.002	1502.530	-0.190	-0.707
0.027	-0.002	1502.530	-0.190	-0.707
0.027	-0.002	1502.530	-0.190	-0.707
0.027	-0.002	1502.530	-0.185	-0.704
0.027	-0.002	1502.530	-0.185	-0.704
0.027	-0.002	1502.530	-0.185	-0.704
0.027	-0.002	1502.530	-0.185	-0.704
0.027	-0.002	1502.530	-0.185	-0.704
0.026	-0.003	1502.530	-0.170	-0.696
0.026	-0.003	1502.530	-0.170	-0.696
0.026	-0.003	1502.530	-0.170	-0.696
0.026	-0.003	1502.530	-0.170	-0.696
0.026	-0.004	1502.530	-0.160	-0.692
0.026	-0.004	1502.530	-0.160	-0.692
0.026	-0.004	1502.530	-0.160	-0.692
0.026	-0.004	1502.530	-0.160	-0.692
0.026	-0.004	1502.530	-0.160	-0.692
0.025	-0.005	1502.530	-0.138	-0.683
0.025	-0.005	1502.530	-0.138	-0.683
0.025	-0.005	1502.530	-0.138	-0.683
0.025	-0.005	1502.530	-0.138	-0.683
0.025	-0.005	1502.530	-0.138	-0.683
0.025	-0.006	1502.530	-0.129	-0.679
0.025	-0.006	1502.530	-0.129	-0.679
0.025	-0.006	1502.530	-0.129	-0.679
0.025	-0.006	1502.530	-0.129	-0.679
0.024	-0.008	1502.530	-0.113	-0.675
0.024	-0.008	1502.530	-0.113	-0.675
0.024	-0.008	1502.530	-0.113	-0.675
0.024	-0.008	1502.530	-0.102	-0.675
0.024	-0.009	1502.530	-0.095	-0.677
0.024	-0.009	1502.530	-0.095	-0.677
0.024	-0.009	1502.530	-0.095	-0.677
0.024	-0.009	1502.530	-0.095	-0.677
0.024	-0.010	1502.530	-0.088	-0.681
0.024	-0.010	1502.530	-0.088	-0.681
0.024	-0.010	1502.530	-0.088	-0.681
0.024	-0.010	1502.530	-0.088	-0.681
0.024	-0.011	1502.530	-0.082	-0.681
0.024	-0.011	1502.530	-0.082	-0.684
0.024	-0.011	1502.530	-0.082	-0.684
0.024	-0.011	1502.530	-0.082	-0.684
0.024	-0.011	1502.530	-0.080	-0.688
0.024	-0.011	1502.530	-0.080	-0.688
0.024	-0.011	1502.530	-0.080	-0.688
0.024	-0.011	1502.530	-0.080	-0.688
0.024	-0.013	1502.530	-0.072	-0.699
0.024	-0.013	1502.530	-0.072	-0.699
0.024	-0.013	1502.530	-0.072	-0.699
0.025	-0.014	1502.530	-0.068	-0.708
0.025	-0.014	1502.530	-0.068	-0.708
0.025	-0.014	1502.530	-0.068	-0.708
0.025	-0.014	1502.530	-0.068	-0.708
0.025	-0.014	1502.530	-0.068	-0.708
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.067	-0.712
0.025	-0.014	1502.530	-0.066	-0.716
0.025	-0.014	1502.530	-0.066	-0.716
0.025	-0.014	1502.530	-0.066	-0.716
0.025	-0.014	1502.530	-0.066	-0.716
0.025	-0.015	1502.530	-0.064	-0.722
0.025	-0.015	1502.530	-0.064	-0.722
0.025	-0.015	1502.530	-0.064	-0.722
0.025	-0.015	1502.530	-0.064	-0.722
0.025	-0.015	1502.530	-0.064	-0.727
0.025	-0.015	1502.530	-0.064	-0.727
0.025	-0.015	1502.530	-0.064	-0.727
0.025	-0.015	1502.530	-0.064	-0.727
0.025	-0.015	1502.530	-0.064	-0.727
0.026	-0.016	1502.530	-0.064	-0.729
0.026	-0.016	1502.530	-0.064	-0.729
0.026	-0.016	1502.530	-0.064	-0.729
0.026	-0.016	1502.530	-0.064	-0.729
0.026	-0.016	1502.530	-0.064	-0.729
0.026	-0.016	1502.530	-0.065	-0.730
0.026	-0.016	1502.530	-0.065	-0.730
0.026	-0.016	1502.530	-0.065	-0.730
0.026	-0.016	1502.530	-0.065	-0.730
0.026	-0.016	1502.530	-0.066	-0.731
0.026	-0.016	1502.530	-0.066	-0.731
0.026	-0.016	1502.530	-0.066	-0.731
0.026	-0.016	1502.530	-0.066	-0.731
0.026	-0.016	1502.530	-0.066	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.731
0.026	-0.016	1502.530	-0.068	-0.730
0.026	-0.016	1502.530	-0.068	-0.730
0.026	-0.016	1502.530	-0.068	-0.730
0.026	-0.016	1502.530	-0.068	-0.730
0.026	-0.016	1502.530	-0.069	-0.730
0.026	-0.016	1502.530	-0.069	-0.730
0.026	-0.016	1502.530	-0.069	-0.730
