LeftX	RightX	Torso	LeftY	RightY
-0.006	0.182	1502.530	0.839	1.568
-0.006	0.182	1502.530	0.839	1.568
-0.006	0.182	1502.530	0.839	1.568
-0.007	0.183	1502.530	0.839	1.616
-0.007	0.183	1502.530	0.839	1.616
-0.007	0.183	1502.530	0.839	1.616
-0.007	0.181	1502.530	0.839	1.597
-0.007	0.181	1502.530	0.839	1.597
-0.007	0.181	1502.530	0.839	1.597
-0.007	0.181	1502.530	0.839	1.597
-0.007	0.177	1502.530	0.840	1.562
-0.007	0.177	1502.530	0.840	1.562
-0.007	0.177	1502.530	0.840	1.562
-0.007	0.177	1502.530	0.840	1.562
-0.008	0.174	1502.530	0.840	1.554
-0.008	0.174	1502.530	0.840	1.554
-0.008	0.174	1502.530	0.840	1.554
-0.008	0.174	1502.530	0.840	1.554
-0.008	0.174	1502.530	0.840	1.554
-0.008	0.172	1502.530	0.840	1.539
-0.008	0.172	1502.530	0.840	1.539
-0.008	0.172	1502.530	0.840	1.539
-0.008	0.172	1502.530	0.840	1.539
-0.008	0.172	1502.530	0.840	1.539
-0.008	0.172	1502.530	0.840	1.539
-0.009	0.168	1502.530	0.841	1.488
-0.009	0.168	1502.530	0.841	1.488
-0.009	0.168	1502.530	0.841	1.488
-0.010	0.169	1502.530	0.842	1.807
-0.010	0.169	1502.530	0.842	1.807
-0.010	0.169	1502.530	0.842	1.807
-0.010	0.169	1502.530	0.842	1.807
-0.010	0.169	1502.530	0.842	1.807
-0.010	0.187	1502.530	0.843	2.094
-0.010	0.187	1502.530	0.843	2.094
-0.010	0.187	1502.530	0.843	2.094
-0.010	0.187	1502.530	0.843	2.094
-0.010	0.213	1502.530	0.843	2.651
-0.010	0.213	1502.530	0.843	2.651
-0.010	0.213	1502.530	0.843	2.651
-0.010	0.213	1502.530	0.843	2.651
-0.011	0.281	1502.530	0.843	4.008
-0.011	0.281	1502.530	0.843	4.008
-0.011	0.281	1502.530	0.843	4.008
-0.012	-0.091	1502.530	0.845	-5.001
-0.012	-0.091	1502.530	0.845	-5.001
-0.012	-0.091	1502.530	0.845	-5.001
-0.012	-0.091	1502.530	0.845	-5.001
-0.012	-0.091	1502.530	0.845	-5.001
-0.012	-0.091	1502.530	0.845	-5.001
-0.013	-0.022	1502.530	0.846	-1.989
-0.013	-0.022	1502.530	0.846	-1.989
-0.013	-0.022	1502.530	0.846	-1.989
-0.013	-0.022	1502.530	0.846	-1.989
-0.013	-0.022	1502.530	0.846	-1.989
-0.013	-0.022	1502.530	0.846	-1.989
-0.015	0.004	1502.530	0.845	-1.205
-0.015	0.004	1502.530	0.845	-1.205
-0.015	0.004	1502.530	0.845	-1.205
-0.015	0.004	1502.530	0.845	-1.205
-0.015	0.004	1502.530	0.845	-1.205
-0.015	0.004	1502.530	0.845	-1.205
-0.016	0.006	1502.530	0.843	-1.155
-0.016	0.006	1502.530	0.843	-1.155
-0.016	0.006	1502.530	0.843	-1.155
-0.016	0.006	1502.530	0.843	-1.155
-0.017	0.007	1502.530	0.842	-1.124
-0.017	0.007	1502.530	0.842	-1.124
-0.017	0.007	1502.530	0.842	-1.124
-0.017	0.007	1502.530	0.842	-1.124
-0.020	0.009	1502.530	0.833	-1.084
-0.020	0.009	1502.530	0.833	-1.084
-0.020	0.009	1502.530	0.833	-1.084
-0.020	0.009	1502.530	0.833	-1.084
-0.020	0.009	1502.530	0.833	-1.084
-0.021	0.009	1502.530	0.827	-1.076
-0.021	0.009	1502.530	0.827	-1.076
-0.021	0.009	1502.530	0.827	-1.076
-0.021	0.009	1502.530	0.827	-1.076
-0.021	0.009	1502.530	0.827	-1.076
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.021	0.010	1502.530	0.822	-1.072
-0.022	0.010	1502.530	0.819	-1.070
-0.022	0.010	1502.530	0.819	-1.070
-0.022	0.010	1502.530	0.819	-1.070
-0.022	0.010	1502.530	0.815	-1.069
-0.022	0.010	1502.530	0.815	-1.069
-0.022	0.010	1502.530	0.815	-1.069
-0.023	0.010	1502.530	0.815	-1.069
-0.023	0.010	1502.530	0.804	-1.068
-0.023	0.010	1502.530	0.804	-1.068
-0.023	0.010	1502.530	0.804	-1.068
-0.023	0.010	1502.530	0.804	-1.068
-0.024	0.010	1502.530	0.789	-1.064
-0.024	0.010	1502.530	0.789	-1.064
-0.024	0.010	1502.530	0.789	-1.064
-0.024	0.010	1502.530	0.789	-1.064
-0.025	0.010	1502.530	0.779	-1.059
-0.025	0.010	1502.530	0.779	-1.059
-0.025	0.010	1502.530	0.779	-1.059
-0.025	0.010	1502.530	0.769	-1.049
-0.025	0.010	1502.530	0.769	-1.049
-0.025	0.010	1502.530	0.769	-1.049
-0.025	0.010	1502.530	0.769	-1.049
-0.025	0.010	1502.530	0.762	-1.046
-0.025	0.010	1502.530	0.762	-1.046
-0.025	0.010	1502.530	0.762	-1.046
-0.025	0.010	1502.530	0.762	-1.046
-0.025	0.010	1502.530	0.762	-1.046
-0.025	0.010	1502.530	0.751	-1.035
-0.025	0.010	1502.530	0.751	-1.035
-0.025	0.010	1502.530	0.751	-1.035
-0.025	0.010	1502.530	0.751	-1.035
-0.022	0.009	1502.530	0.711	-1.005
-0.022	0.009	1502.530	0.711	-1.005
-0.022	0.009	1502.530	0.711	-1.005
-0.020	0.009	1502.530	0.689	-0.998
-0.020	0.009	1502.530	0.689	-0.998
-0.020	0.009	1502.530	0.689	-0.998
-0.020	0.009	1502.530	0.689	-0.998
-0.017	0.008	1502.530	0.659	-0.985
-0.017	0.008	1502.530	0.659	-0.985
-0.017	0.008	1502.530	0.659	-0.985
-0.017	0.008	1502.530	0.659	-0.985
-0.006	0.008	1502.530	0.594	-0.974
-0.006	0.008	1502.530	0.594	-0.974
-0.006	0.008	1502.530	0.594	-0.974
0.008	0.007	1502.530	0.510	-0.968
0.008	0.007	1502.530	0.510	-0.968
0.008	0.007	1502.530	0.510	-0.968
0.008	0.007	1502.530	0.510	-0.968
0.025	0.007	1502.530	0.417	-0.963
0.025	0.007	1502.530	0.417	-0.963
0.025	0.007	1502.530	0.417	-0.963
0.025	0.007	1502.530	0.417	-0.963
0.074	0.006	1502.530	0.272	-0.960
0.074	0.006	1502.530	0.272	-0.960
0.074	0.006	1502.530	0.272	-0.960
0.153	0.006	1502.530	-0.233	-0.954
0.153	0.006	1502.530	-0.233	-0.954
0.153	0.006	1502.530	-0.233	-0.954
0.886	0.005	1502.530	-271.374	-0.948
0.886	0.005	1502.530	-271.374	-0.948
0.886	0.005	1502.530	-271.374	-0.948
0.886	0.005	1502.530	-271.374	-0.948
-0.340	0.004	1502.530	2.408	-0.943
-0.340	0.004	1502.530	2.408	-0.943
-0.340	0.004	1502.530	2.408	-0.943
-0.280	0.002	1502.530	1.842	-0.937
-0.280	0.002	1502.530	1.842	-0.937
-0.280	0.002	1502.530	1.842	-0.937
-0.280	0.002	1502.530	1.842	-0.937
-0.267	0.001	1502.530	1.747	-0.934
-0.267	0.001	1502.530	1.747	-0.934
-0.267	0.001	1502.530	1.747	-0.934
-0.267	0.001	1502.530	1.747	-0.934
-0.268	0.000	1502.530	1.719	-0.930
-0.268	0.000	1502.530	1.719	-0.930
-0.268	0.000	1502.530	1.719	-0.930
-0.268	0.000	1502.530	1.719	-0.930
-0.280	-0.001	1502.530	1.761	-0.926
-0.280	-0.001	1502.530	1.761	-0.926
-0.280	-0.001	1502.530	1.761	-0.926
-0.280	-0.001	1502.530	1.761	-0.926
-0.317	-0.002	1502.530	1.914	-0.922
-0.317	-0.002	1502.530	1.914	-0.922
-0.317	-0.002	1502.530	1.914	-0.922
-0.317	-0.002	1502.530	1.914	-0.922
-0.432	-0.004	1502.530	2.383	-0.916
-0.432	-0.004	1502.530	2.383	-0.916
-0.432	-0.004	1502.530	2.383	-0.916
-0.432	-0.004	1502.530	2.383	-0.916
-0.432	-0.004	1502.530	2.553	-0.915
-0.432	-0.004	1502.530	2.553	-0.915
-0.432	-0.004	1502.530	2.553	-0.915
-0.432	-0.004	1502.530	2.553	-0.915
-0.432	-0.004	1502.530	2.553	-0.915
-0.583	-0.005	1502.530	3.035	-0.913
-0.583	-0.005	1502.530	3.035	-0.913
-0.583	-0.005	1502.530	3.035	-0.913
-0.583	-0.005	1502.530	3.035	-0.913
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-1.126	-0.006	1502.530	5.374	-0.911
-2.185	-0.007	1502.530	9.923	-0.910
-2.185	-0.007	1502.530	9.923	-0.910
-2.185	-0.007	1502.530	9.923	-0.910
238.186	-0.007	1502.530	-1024.308	-0.910
238.186	-0.007	1502.530	-1024.308	-0.910
238.186	-0.007	1502.530	-1024.308	-0.910
238.186	-0.007	1502.530	-1024.308	-0.910
1.334	-0.008	1502.530	-5.260	-0.909
1.334	-0.008	1502.530	-5.260	-0.909
1.334	-0.008	1502.530	-5.260	-0.909
1.334	-0.008	1502.530	-5.260	-0.909
0.672	-0.009	1502.530	-2.415	-0.910
0.672	-0.009	1502.530	-2.415	-0.910
0.672	-0.009	1502.530	-2.415	-0.910
0.672	-0.009	1502.530	-2.415	-0.910
0.672	-0.009	1502.530	-2.415	-0.910
0.508	-0.009	1502.530	-1.696	-0.911
0.508	-0.009	1502.530	-1.696	-0.911
0.508	-0.009	1502.530	-1.696	-0.911
0.508	-0.009	1502.530	-1.696	-0.911
0.411	-0.010	1502.530	-1.261	-0.911
0.411	-0.010	1502.530	-1.261	-0.911
0.411	-0.010	1502.530	-1.261	-0.911
0.411	-0.010	1502.530	-1.261	-0.911
0.317	-0.011	1502.530	-0.835	-0.913
0.317	-0.011	1502.530	-0.835	-0.913
0.317	-0.011	1502.530	-0.835	-0.913
0.317	-0.011	1502.530	-0.835	-0.913
0.317	-0.011	1502.530	-0.835	-0.913
0.263	-0.011	1502.530	-0.835	-0.913
0.263	-0.012	1502.530	-0.587	-0.914
0.263	-0.012	1502.530	-0.587	-0.914
0.263	-0.012	1502.530	-0.587	-0.914
0.263	-0.012	1502.530	-0.440	-0.914
0.240	-0.012	1502.530	-0.440	-0.916
0.240	-0.012	1502.530	-0.440	-0.916
0.240	-0.012	1502.530	-0.440	-0.916
0.216	-0.013	1502.530	-0.375	-0.917
0.216	-0.013	1502.530	-0.375	-0.917
0.216	-0.013	1502.530	-0.375	-0.917
0.216	-0.013	1502.530	-0.375	-0.917
0.216	-0.013	1502.530	-0.375	-0.917
0.210	-0.014	1502.530	-0.350	-0.918
0.210	-0.014	1502.530	-0.350	-0.918
0.210	-0.014	1502.530	-0.350	-0.918
0.210	-0.014	1502.530	-0.350	-0.918
0.210	-0.014	1502.530	-0.350	-0.918
0.210	-0.014	1502.530	-0.350	-0.918
0.201	-0.014	1502.530	-0.311	-0.918
0.201	-0.014	1502.530	-0.311	-0.918
0.201	-0.014	1502.530	-0.311	-0.918
0.201	-0.014	1502.530	-0.311	-0.918
0.201	-0.014	1502.530	-0.311	-0.918
0.189	-0.017	1502.530	-0.251	-0.919
0.189	-0.017	1502.530	-0.251	-0.919
0.189	-0.017	1502.530	-0.251	-0.919
0.189	-0.017	1502.530	-0.251	-0.919
0.188	-0.018	1502.530	-0.241	-0.919
0.188	-0.018	1502.530	-0.241	-0.919
0.188	-0.018	1502.530	-0.241	-0.919
0.188	-0.018	1502.530	-0.241	-0.919
0.176	-0.020	1502.530	-0.090	-0.917
0.176	-0.020	1502.530	-0.090	-0.917
0.176	-0.020	1502.530	-0.090	-0.917
0.176	-0.020	1502.530	-0.090	-0.917
0.084	-0.023	1502.530	0.569	-0.916
0.059	-0.024	1502.530	0.660	-0.910
0.059	-0.024	1502.530	0.660	-0.910
0.059	-0.024	1502.530	0.660	-0.910
0.059	-0.024	1502.530	0.691	-0.909
0.059	-0.024	1502.530	0.691	-0.909
0.059	-0.024	1502.530	0.691	-0.909
0.059	-0.024	1502.530	0.691	-0.909
0.041	-0.025	1502.530	0.764	-0.903
0.041	-0.025	1502.530	0.764	-0.903
0.041	-0.025	1502.530	0.764	-0.903
0.041	-0.025	1502.530	0.764	-0.903
0.034	-0.026	1502.530	0.801	-0.897
0.034	-0.026	1502.530	0.801	-0.897
0.034	-0.026	1502.530	0.801	-0.897
0.034	-0.026	1502.530	0.801	-0.897
0.034	-0.026	1502.530	0.801	-0.897
0.025	-0.029	1502.530	0.850	-0.882
0.025	-0.029	1502.530	0.850	-0.882
0.025	-0.029	1502.530	0.850	-0.882
0.025	-0.029	1502.530	0.850	-0.882
0.023	-0.030	1502.530	0.862	-0.877
0.023	-0.030	1502.530	0.862	-0.877
0.023	-0.030	1502.530	0.862	-0.877
0.023	-0.030	1502.530	0.862	-0.877
0.023	-0.030	1502.530	0.862	-0.877
0.021	-0.031	1502.530	0.865	-0.872
0.021	-0.031	1502.530	0.865	-0.872
0.021	-0.031	1502.530	0.865	-0.872
0.021	-0.031	1502.530	0.865	-0.872
0.021	-0.031	1502.530	0.866	-0.867
0.021	-0.031	1502.530	0.866	-0.867
0.021	-0.031	1502.530	0.866	-0.867
0.020	-0.032	1502.530	0.866	-0.858
0.020	-0.032	1502.530	0.866	-0.858
0.020	-0.032	1502.530	0.866	-0.858
0.020	-0.032	1502.530	0.866	-0.858
0.020	-0.032	1502.530	0.866	-0.851
0.020	-0.032	1502.530	0.866	-0.851
0.020	-0.032	1502.530	0.866	-0.851
0.020	-0.032	1502.530	0.866	-0.851
0.020	-0.032	1502.530	0.866	-0.851
0.020	-0.032	1502.530	0.866	-0.851
0.019	-0.033	1502.530	0.866	-0.837
0.019	-0.033	1502.530	0.866	-0.837
0.019	-0.033	1502.530	0.866	-0.837
0.019	-0.033	1502.530	0.866	-0.837
0.019	-0.033	1502.530	0.866	-0.837
0.018	-0.034	1502.530	0.866	-0.828
0.018	-0.034	1502.530	0.866	-0.828
0.018	-0.034	1502.530	0.866	-0.828
0.018	-0.034	1502.530	0.866	-0.828
0.018	-0.035	1502.530	0.867	-0.814
0.018	-0.035	1502.530	0.867	-0.814
0.018	-0.035	1502.530	0.867	-0.814
0.018	-0.035	1502.530	0.867	-0.814
0.018	-0.035	1502.530	0.867	-0.814
0.017	-0.035	1502.530	0.868	-0.805
0.017	-0.035	1502.530	0.868	-0.805
0.017	-0.035	1502.530	0.868	-0.805
0.017	-0.035	1502.530	0.868	-0.805
0.016	-0.036	1502.530	0.870	-0.798
0.016	-0.036	1502.530	0.870	-0.798
0.016	-0.036	1502.530	0.870	-0.798
0.016	-0.036	1502.530	0.870	-0.798
0.016	-0.036	1502.530	0.870	-0.798
0.016	-0.036	1502.530	0.870	-0.798
0.015	-0.038	1502.530	0.875	-0.782
0.015	-0.038	1502.530	0.875	-0.782
0.015	-0.038	1502.530	0.875	-0.782
0.015	-0.038	1502.530	0.875	-0.782
0.012	-0.041	1502.530	0.883	-0.770
0.012	-0.041	1502.530	0.883	-0.770
0.012	-0.041	1502.530	0.883	-0.770
0.012	-0.041	1502.530	0.883	-0.770
0.012	-0.041	1502.530	0.884	-0.767
0.012	-0.041	1502.530	0.884	-0.767
0.012	-0.041	1502.530	0.884	-0.767
0.011	-0.043	1502.530	0.886	-0.767
0.011	-0.043	1502.530	0.886	-0.767
0.011	-0.043	1502.530	0.886	-0.767
0.011	-0.043	1502.530	0.886	-0.767
0.010	-0.045	1502.530	0.889	-0.771
0.010	-0.045	1502.530	0.889	-0.771
0.010	-0.045	1502.530	0.889	-0.771
0.009	-0.048	1502.530	0.890	-0.775
0.009	-0.048	1502.530	0.890	-0.775
0.009	-0.048	1502.530	0.890	-0.775
0.008	-0.060	1502.530	0.890	-0.799
0.008	-0.060	1502.530	0.890	-0.799
0.008	-0.060	1502.530	0.890	-0.799
0.007	-0.067	1502.530	0.890	-0.829
0.007	-0.067	1502.530	0.890	-0.829
0.007	-0.067	1502.530	0.890	-0.829
0.006	-0.352	1502.530	0.887	-1.810
0.006	-0.352	1502.530	0.887	-1.810
0.006	-0.352	1502.530	0.887	-1.810
0.005	0.293	1502.530	0.886	0.523
0.005	0.293	1502.530	0.886	0.523
0.005	0.084	1502.530	0.884	-0.176
0.005	0.084	1502.530	0.884	-0.176
0.005	0.084	1502.530	0.884	-0.176
0.005	0.084	1502.530	0.884	-0.176
0.005	0.084	1502.530	0.884	-0.176
0.004	0.067	1502.530	0.884	-0.203
0.004	0.067	1502.530	0.884	-0.203
0.004	0.062	1502.530	0.883	-0.200
0.004	0.062	1502.530	0.883	-0.200
0.004	0.062	1502.530	0.883	-0.200
0.004	0.062	1502.530	0.883	-0.200
0.002	0.061	1502.530	0.881	-0.109
0.002	0.061	1502.530	0.881	-0.109
0.002	0.061	1502.530	0.881	-0.109
0.002	0.069	1502.530	0.880	-0.014
0.002	0.069	1502.530	0.880	-0.014
0.001	0.075	1502.530	0.880	0.067
0.001	0.075	1502.530	0.880	0.067
0.001	0.075	1502.530	0.880	0.067
0.001	0.081	1502.530	0.880	0.123
0.001	0.081	1502.530	0.880	0.123
0.001	0.081	1502.530	0.880	0.123
-0.000	0.097	1502.530	0.881	0.214
-0.000	0.097	1502.530	0.881	0.214
-0.000	0.102	1502.530	0.881	0.284
-0.000	0.102	1502.530	0.881	0.284
-0.001	0.119	1502.530	0.883	0.398
-0.001	0.119	1502.530	0.883	0.398
-0.001	0.131	1502.530	0.884	0.482
-0.001	0.131	1502.530	0.884	0.482
-0.001	0.131	1502.530	0.884	0.482
-0.002	0.145	1502.530	0.885	0.571
-0.002	0.145	1502.530	0.885	0.571
-0.002	0.160	1502.530	0.887	0.664
-0.002	0.160	1502.530	0.887	0.664
-0.002	0.160	1502.530	0.887	0.664
-0.002	0.160	1502.530	0.887	0.664
-0.002	0.183	1502.530	0.892	0.860
-0.002	0.183	1502.530	0.892	0.860
-0.002	0.183	1502.530	0.892	0.860
-0.003	0.207	1502.530	0.894	0.958
-0.003	0.207	1502.530	0.894	0.958
-0.003	0.207	1502.530	0.894	0.958
-0.003	0.263	1502.530	0.900	1.271
-0.003	0.263	1502.530	0.900	1.271
-0.003	0.263	1502.530	0.900	1.271
-0.003	0.263	1502.530	0.900	1.271
-0.003	0.283	1502.530	0.902	1.372
-0.003	0.283	1502.530	0.902	1.372
-0.003	0.283	1502.530	0.902	1.372
-0.003	0.283	1502.530	0.902	1.372
-0.003	0.283	1502.530	0.902	1.372
-0.003	0.283	1502.530	0.902	1.372
-0.004	0.294	1502.530	0.903	1.425
-0.004	0.294	1502.530	0.903	1.425
-0.004	0.294	1502.530	0.903	1.425
-0.004	0.294	1502.530	0.903	1.425
-0.004	0.328	1502.530	0.907	1.576
-0.004	0.328	1502.530	0.907	1.576
-0.004	0.328	1502.530	0.907	1.576
-0.004	0.352	1502.530	0.910	1.693
-0.004	0.352	1502.530	0.910	1.693
-0.004	0.352	1502.530	0.910	1.693
-0.004	0.352	1502.530	0.910	1.693
-0.005	0.369	1502.530	0.911	1.753
-0.005	0.369	1502.530	0.911	1.753
-0.005	0.369	1502.530	0.911	1.753
-0.005	0.369	1502.530	0.913	1.753
-0.005	0.374	1502.530	0.913	1.754
-0.005	0.374	1502.530	0.913	1.754
-0.005	0.374	1502.530	0.913	1.754
-0.005	0.371	1502.530	0.914	1.709
-0.005	0.371	1502.530	0.914	1.709
-0.005	0.371	1502.530	0.914	1.709
-0.005	0.371	1502.530	0.914	1.709
-0.006	0.351	1502.530	0.914	1.639
-0.006	0.351	1502.530	0.914	1.639
-0.006	0.351	1502.530	0.914	1.639
-0.007	0.334	1502.530	0.914	1.633
-0.007	0.334	1502.530	0.914	1.633
-0.007	0.333	1502.530	0.914	1.713
-0.007	0.333	1502.530	0.914	1.713
-0.007	0.333	1502.530	0.914	1.713
-0.007	0.584	1502.530	0.913	4.366
-0.007	0.584	1502.530	0.913	4.366
-0.007	0.584	1502.530	0.913	4.366
-0.008	-0.161	1502.530	0.911	-2.790
-0.008	-0.161	1502.530	0.911	-2.790
-0.008	-0.161	1502.530	0.911	-2.790
-0.008	-0.103	1502.530	0.911	-2.225
-0.008	-0.103	1502.530	0.911	-2.225
-0.008	-0.103	1502.530	0.911	-2.225
-0.008	-0.052	1502.530	0.909	-1.727
-0.008	-0.052	1502.530	0.909	-1.727
-0.008	-0.052	1502.530	0.909	-1.727
-0.008	-0.052	1502.530	0.909	-1.727
-0.009	-0.020	1502.530	0.905	-1.428
-0.009	-0.020	1502.530	0.905	-1.428
-0.009	-0.020	1502.530	0.905	-1.428
-0.009	-0.005	1502.530	0.899	-1.285
-0.009	-0.005	1502.530	0.899	-1.285
-0.009	-0.005	1502.530	0.899	-1.285
-0.010	-0.001	1502.530	0.892	-1.209
-0.010	-0.001	1502.530	0.892	-1.209
-0.010	-0.001	1502.530	0.892	-1.209
-0.011	0.004	1502.530	0.875	-1.142
-0.011	0.004	1502.530	0.875	-1.142
-0.011	0.004	1502.530	0.875	-1.142
-0.011	0.005	1502.530	0.859	-1.113
-0.011	0.005	1502.530	0.859	-1.113
-0.011	0.005	1502.530	0.859	-1.113
-0.012	0.006	1502.530	0.842	-1.094
-0.012	0.006	1502.530	0.842	-1.094
-0.012	0.006	1502.530	0.842	-1.094
-0.012	0.006	1502.530	0.833	-1.087
-0.012	0.006	1502.530	0.833	-1.087
-0.012	0.006	1502.530	0.833	-1.087
-0.012	0.006	1502.530	0.833	-1.087
-0.012	0.006	1502.530	0.820	-1.078
-0.012	0.006	1502.530	0.820	-1.078
-0.012	0.006	1502.530	0.820	-1.078
-0.012	0.006	1502.530	0.820	-1.078
-0.013	0.006	1502.530	0.815	-1.074
-0.013	0.006	1502.530	0.815	-1.074
-0.013	0.005	1502.530	0.801	-1.070
-0.013	0.005	1502.530	0.801	-1.070
-0.013	0.005	1502.530	0.801	-1.070
-0.013	0.005	1502.530	0.801	-1.070
-0.013	0.005	1502.530	0.787	-1.064
-0.013	0.005	1502.530	0.787	-1.064
-0.013	0.005	1502.530	0.787	-1.064
-0.014	0.004	1502.530	0.772	-1.057
-0.014	0.004	1502.530	0.772	-1.057
-0.014	0.004	1502.530	0.772	-1.057
-0.013	0.003	1502.530	0.751	-1.048
-0.013	0.003	1502.530	0.751	-1.048
-0.013	0.003	1502.530	0.745	-1.048
-0.013	0.003	1502.530	0.739	-1.039
-0.013	0.003	1502.530	0.739	-1.039
-0.012	0.002	1502.530	0.718	-1.029
-0.012	0.002	1502.530	0.718	-1.029
-0.012	0.002	1502.530	0.718	-1.029
-0.012	0.002	1502.530	0.718	-1.029
-0.010	0.001	1502.530	0.692	-1.020
-0.010	0.001	1502.530	0.692	-1.020
-0.010	0.001	1502.530	0.692	-1.020
-0.010	0.001	1502.530	0.692	-1.020
-0.006	0.000	1502.530	0.631	-1.005
-0.006	0.000	1502.530	0.631	-1.005
-0.006	0.000	1502.530	0.631	-1.005
0.000	-0.000	1502.530	0.595	-0.999
0.000	-0.000	1502.530	0.595	-0.999
0.000	-0.000	1502.530	0.595	-0.999
0.000	-0.000	1502.530	0.595	-0.999
0.007	-0.001	1502.530	0.546	-0.993
0.007	-0.001	1502.530	0.546	-0.993
0.007	-0.001	1502.530	0.546	-0.993
0.007	-0.001	1502.530	0.546	-0.993
0.016	-0.001	1502.530	0.478	-0.988
0.016	-0.001	1502.530	0.478	-0.988
0.016	-0.001	1502.530	0.478	-0.988
0.016	-0.001	1502.530	0.478	-0.988
0.040	-0.002	1502.530	0.306	-0.980
0.040	-0.002	1502.530	0.306	-0.980
0.040	-0.002	1502.530	0.306	-0.980
0.040	-0.002	1502.530	0.306	-0.980
0.072	-0.002	1502.530	0.089	-0.974
0.072	-0.002	1502.530	0.089	-0.974
0.072	-0.002	1502.530	0.089	-0.974
0.072	-0.002	1502.530	0.089	-0.974
0.198	-0.003	1502.530	-0.757	-0.967
0.198	-0.003	1502.530	-0.757	-0.967
0.198	-0.003	1502.530	-0.757	-0.967
0.198	-0.003	1502.530	-0.757	-0.967
2.326	-0.004	1502.530	-14.598	-0.959
2.326	-0.004	1502.530	-14.598	-0.959
2.326	-0.004	1502.530	-14.598	-0.959
2.326	-0.004	1502.530	-14.598	-0.959
2.326	-0.004	1502.530	-14.598	-0.959
-0.700	-0.004	1502.530	3.541	-0.955
-0.700	-0.004	1502.530	3.541	-0.955
-0.700	-0.004	1502.530	3.541	-0.955
-0.368	-0.005	1502.530	2.877	-0.947
-0.368	-0.005	1502.530	2.877	-0.947
-0.368	-0.005	1502.530	2.877	-0.947
-0.368	-0.005	1502.530	2.877	-0.947
-0.368	-0.005	1502.530	2.877	-0.947
-0.246	-0.006	1502.530	2.064	-0.940
-0.246	-0.006	1502.530	2.064	-0.940
-0.246	-0.006	1502.530	2.064	-0.940
-0.233	-0.007	1502.530	1.973	-0.936
-0.233	-0.007	1502.530	1.973	-0.936
-0.233	-0.007	1502.530	1.973	-0.936
-0.233	-0.007	1502.530	1.973	-0.936
-0.287	-0.010	1502.530	2.233	-0.923
-0.287	-0.010	1502.530	2.233	-0.921
-0.287	-0.010	1502.530	2.233	-0.921
-0.287	-0.010	1502.530	2.233	-0.921
-0.287	-0.010	1502.530	2.233	-0.921
-0.360	-0.012	1502.530	2.616	-0.917
-0.360	-0.012	1502.530	2.616	-0.917
-0.360	-0.012	1502.530	2.616	-0.917
-0.584	-0.013	1502.530	3.872	-0.913
-0.584	-0.013	1502.530	3.872	-0.913
-0.584	-0.013	1502.530	3.872	-0.913
-0.584	-0.013	1502.530	3.872	-0.913
-0.584	-0.013	1502.530	3.872	-0.913
15.738	-0.015	1502.530	-89.311	-0.912
15.738	-0.015	1502.530	-89.311	-0.912
15.738	-0.015	1502.530	-89.311	-0.912
15.738	-0.015	1502.530	-89.311	-0.912
1.428	-0.016	1502.530	-7.620	-0.912
1.428	-0.016	1502.530	-7.620	-0.912
1.428	-0.016	1502.530	-7.620	-0.912
0.442	-0.016	1502.530	-1.956	-0.913
0.442	-0.016	1502.530	-1.956	-0.913
0.442	-0.016	1502.530	-1.956	-0.913
0.442	-0.016	1502.530	-1.956	-0.913
0.319	-0.016	1502.530	-1.232	-0.915
0.319	-0.016	1502.530	-1.232	-0.915
0.319	-0.016	1502.530	-1.232	-0.915
0.319	-0.016	1502.530	-1.232	-0.915
0.319	-0.016	1502.530	-1.232	-0.915
0.319	-0.016	1502.530	-1.232	-0.915
0.221	-0.017	1502.530	-0.618	-0.917
0.221	-0.017	1502.530	-0.618	-0.917
0.221	-0.017	1502.530	-0.618	-0.917
0.221	-0.017	1502.530	-0.618	-0.917
0.221	-0.017	1502.530	-0.618	-0.917
0.198	-0.017	1502.530	-0.477	-0.917
0.198	-0.017	1502.530	-0.477	-0.917
0.198	-0.017	1502.530	-0.477	-0.917
0.187	-0.017	1502.530	-0.382	-0.917
0.187	-0.017	1502.530	-0.382	-0.916
0.187	-0.017	1502.530	-0.382	-0.916
0.187	-0.017	1502.530	-0.382	-0.916
0.187	-0.017	1502.530	-0.382	-0.916
0.175	-0.017	1502.530	-0.337	-0.915
0.175	-0.017	1502.530	-0.337	-0.915
0.175	-0.017	1502.530	-0.337	-0.915
0.175	-0.017	1502.530	-0.337	-0.915
0.170	-0.017	1502.530	-0.305	-0.914
0.170	-0.017	1502.530	-0.305	-0.914
0.170	-0.017	1502.530	-0.305	-0.914
